CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication
MA0000040396,4039,OBLITOP,WAFA GESTION,SICAV,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.01,0.01,ATTIJARIWAFA BANK,WAFA GESTION,13359665668.18,2386.88,0.014024,-,0.000553,0.001586,0.008953,0.014024,0.027804,0.066238,0.106902,0.146645,2026-06-26,Hebdomadaire
MA0000040412,4041,AL IDDIKHAR CHAABI MOUTAWASSIT AL MADA,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,]3  7],30% MBI MT + 70% MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,356821959.26,224.84,-0.025823,-,-0.001776,-0.004163,0.014255,-0.025823,-0.011388,0.077336,0.167515,0.152317,2026-06-26,Hebdomadaire
MA0000040420,4042,AL IDDIKHAR CHAABI TAWIL AL MADA,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,]4  8],80%MBI MLT + 20% MBI LT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,4286251.12,229.1,-0.006849,-,0.00245,-0.00322,0.007343,-0.006849,-0.001177,0.07827,0.145557,0.12348,2026-06-26,Hebdomadaire
MA0000040438,4043,AL IDDIKHAR CHAABI KASSIR AL MADA,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.008,BCP,UPLINE CAPITAL MANAGEMENT,227507228.26,209.95,0.003873,-,0.001049,0.001192,0.009375,0.003873,0.012881,0.087824,0.142958,0.180821,2026-06-26,Hebdomadaire
MA0000040446,4044,CDG CASH,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",80% TMP + 20% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.006,CDG CAPITAL,CDG CAPITAL GESTION,255129974.93,2317.06,0.016219,-,0.000358,0.001305,0.010815,0.016219,0.030501,0.074808,0.116397,0.146571,2026-06-26,Hebdomadaire
MA0000040453,4045,ATLANTA PERFORMANCE,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,719666099.68,2366.54,-0.007037,-,0.001316,-0.00268,0.013851,-0.007037,0.004268,0.11616,0.225203,0.169796,2026-06-26,Hebdomadaire
MA0000040461,4046,CDG OBLIGATIONS,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,40% MBI MT + 60% MBI MLT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1152466499.48,2541.83,-0.006574,-,0.001466,-0.0021,0.015165,-0.006574,0.002137,0.097717,0.191965,0.147698,2026-06-26,Hebdomadaire
MA0000040495,4049,CAP SECURIVALO,WAFA GESTION,FCP,OMLT,[5  9[,MBI MLT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,952279954.88,156.41,-0.005211,-,0.002243,-0.002296,0.011119,-0.005211,0.005818,0.107155,0.213055,0.152458,2026-06-26,Hebdomadaire
MA0000040503,4050,FCP CKG BONDS,CDG CAPITAL GESTION,FCP,OMLT,]4  8],MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.01,CDG,CDG CAPITAL GESTION; CDG,737110223.02,2656.36,-0.010154,-,0.0024,-0.001886,0.016773,-0.010154,-0.000854,0.105053,0.192723,0.147927,2026-06-26,Hebdomadaire
MA0000040529,4052,FH2 OBLIGATAIRE DYNAMIQUE III,CDG CAPITAL GESTION,FCP,OMLT,"[1,1  7,1[",MBI Global,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1794944897.88,179.45,-0.005487,-,0.002122,-0.003166,0.008769,-0.005487,0.001451,0.033817,0.066694,0.033579,2026-06-26,Hebdomadaire
MA0000040545,4054,CDG OBLIG PLUS,CDG CAPITAL GESTION,FCP,OMLT,[4  8[,MBI MLT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,2523723.34,210310.27,-0.002506,-,0.002642,-0.000211,0.015074,-0.002506,0.001847,0.067,0.128493,0.093502,2026-06-26,Hebdomadaire
MA0000040552,4055,UPLINE BONDS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]2,5  6,5]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1799649.91,0.67,0,-,0.0,0,0,0,0,0.080645,0.135593,0.098361,2026-06-26,Hebdomadaire
MA0000040578,4057,CDG RENDEMENT,CDG CAPITAL GESTION,FCP,OMLT,[4  8[,95% MBI MLT + 5% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,371065345.83,2277.46,-0.011159,-,0.001403,-0.002431,0.011463,-0.011159,-0.003247,0.08023,0.160276,0.10631,2026-06-26,Hebdomadaire
MA0000040586,4058,FCP EDUCATION,CDG CAPITAL GESTION,FCP,OMLT,[4  8[,95% MBI MLT + 5% MASI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,3440770259.85,2372.59,-0.012573,-,0.001752,-0.002174,0.015159,-0.012573,-0.006994,0.114274,0.223476,0.148915,2026-06-26,Hebdomadaire
MA0000040594,4059,CDG DYNAMIC COURT TERME,CDG CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1196410911.08,1193.75,0.011567,-,0.000562,0.001267,0.008516,0.011567,0.024089,0.06723,0.100109,0.143636,2026-06-26,Hebdomadaire
MA0000040602,4060,CDG BONDS DYNAMIQUE,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,4088305370.53,1912.62,-0.003091,-,0.002012,-0.00203,0.010044,-0.003091,0.003094,0.095913,0.186312,0.158953,2026-06-26,Hebdomadaire
MA0000040610,4061,FH2 ACTIONS II,CDG CAPITAL GESTION,FCP,ACTIONS,-,MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,874721145.23,8089.3,-0.089543,-,-0.013512,-0.02418,0.023704,-0.089543,-0.090499,0.260791,0.468736,0.424702,2026-06-26,Hebdomadaire
MA0000040636,4063,CDG MONEY PREMIUM,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"<= 0,5",60% TMP + 40% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,7041463215.81,1668.75,0.012388,-,0.000432,0.001428,0.006733,0.012388,0.024106,0.052979,0.087459,0.129251,2026-06-26,Hebdomadaire
MA0000040644,4064,CAT EVOLUTION,CDG CAPITAL GESTION,FCP,DIVERSIFIÉ,-,50% MBI GLOBAL + 50% MASI,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,245497942.36,1747.58,-0.056078,-,-0.002546,-0.009662,0.021276,-0.056078,-0.044548,0.19349,0.33467,0.236298,2026-06-26,Hebdomadaire
MA0000040651,4065,ATLANTA AVENIR,CDG CAPITAL GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,596980464.02,5011.08,-0.098521,-,-0.013033,-0.022055,0.015748,-0.098521,-0.098233,0.235394,0.420592,0.333515,2026-06-26,Hebdomadaire
MA0000040669,4066,AXA OBLIG,CDG CAPITAL GESTION,FCP,OMLT,[2  6[,MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,651716.41,1073.66,0.010523,-,0.000792,0.001296,0.009933,0.010523,0.019262,0.060541,0.11321,0.04878,2026-06-26,Hebdomadaire
MA0000040677,4067,FCP INSTITUTIONS,CDG CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,631839.43,1759.99,0.009556,-,0.000387,0.001121,0.005783,0.009556,0.020053,0.046604,0.081095,0.124601,2026-06-26,Hebdomadaire
MA0000040693,4069,CDG OBLIG SELECTION,CDG CAPITAL GESTION,FCP,OMLT,[2  6[,80% MBI MT + 20% MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,123510475.44,2004.87,0.003042,-,0.000834,-0.000279,0.017773,0.003042,0.02341,0.121687,0.209874,0.206786,2026-06-26,Hebdomadaire
MA0000040701,4070,CNIA AVENIR,CDG CAPITAL GESTION,FCP,DIVERSIFIÉ,-,50% MBI GLOBAL + 50% MASI,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1190941.78,2835.57,-0.033713,-,-0.009591,-0.019929,0.022424,-0.033713,-0.02547,0.227902,0.363248,0.346028,2026-06-26,Hebdomadaire
MA0000040719,4071,RMA DYNAMIQUE,RMA ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,8662091854.99,111939.36,-0.038441,-,-0.004174,-0.01213,0.029035,-0.038441,-0.072427,0.245484,0.384248,0.315774,2026-06-26,Hebdomadaire
MA0000040727,4072,RMA EQUITY MARKET,RMA ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,125007842.5,257.67,-0.068371,-,-0.015023,-0.029601,0.026656,-0.068371,-0.067325,0.393866,0.571159,0.478822,2026-06-26,Hebdomadaire
MA0000040735,4073,RMA EXPANSION,RMA ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,1530125422.73,316011.03,0.006879,-,-0.009796,-0.026884,0.055783,0.006879,0.012512,0.36569,0.466191,0.509964,2026-06-26,Hebdomadaire
MA0000040743,4074,RMA OBLIGATIONS,RMA ASSET MANAGEMENT,FCP,OMLT,]6  10],50% MBI MLT + 50% MBI LT,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,9897323824.57,392408.37,-0.012862,-,0.002928,-0.002587,0.010685,-0.012862,-0.007695,0.102317,0.213899,0.128363,2026-06-26,Hebdomadaire
MA0000040750,4075,FCP OPPORTUNITES,CDG CAPITAL GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,766128281.1,2884.96,-0.092312,-,-0.010699,-0.023547,0.014702,-0.092312,-0.081878,0.270639,0.487269,0.469033,2026-06-26,Hebdomadaire
MA0000040768,4076,FCP OBLIG COURT TERME,CDG CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,4963297859.56,1675.3,0.014116,-,0.000567,0.001471,0.009144,0.014116,0.028732,0.068288,0.109529,0.151211,2026-06-26,Hebdomadaire
MA0000040776,4077,FCP LIQUIDITES,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",70% TMP + 30% MBI CT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,2427355539.43,3421.49,0.011461,-,0.00045,0.001437,0.006176,0.011461,0.022213,0.049427,0.081573,0.119063,2026-06-26,Hebdomadaire
MA0000040784,4078,FCP SECURITE,CDG CAPITAL GESTION,FCP,OMLT,"[2,5  6,5[",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,858104187.92,2052.45,-0.013174,-,0.001224,-0.003433,0.01311,-0.013174,-0.004762,0.123996,0.228137,0.142751,2026-06-26,Hebdomadaire
MA0000040792,4079,FCP ALLOCATIONS,CDG CAPITAL GESTION,FCP,DIVERSIFIÉ,-,55% MBI Global +45% Masi RB,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1396343.59,1886.95,-0.025416,-,-0.006915,-0.009267,-0.002548,-0.025416,-0.004248,0.06472,0.126114,0.12463,2026-06-26,Hebdomadaire
MA0000040818,4081,AL IDDIKHAR CHAABI ACTIONS,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.002,0.001,0.02,BCP,UPLINE CAPITAL MANAGEMENT,37105711.91,311.17,-0.051976,-,-0.015845,-0.041404,0.042446,-0.051976,-0.063305,0.330469,0.520647,0.445487,2026-06-26,Hebdomadaire
MA0000040826,4082,AL BADIL CHAABI ASSHOUM,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.005,0.005,0.02,BCP,UPLINE CAPITAL MANAGEMENT,600984790.92,4731.52,-0.001909,-,-0.01736,-0.045676,0.065403,-0.001909,-3.8e-05,0.515114,0.765763,0.670894,2026-06-26,Hebdomadaire
MA0000040842,4084,CDG MULTIGESTION,CDG CAPITAL GESTION,FCP,DIVERSIFIÉ,-,85% MBI GLOBAL + 15% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1479324.22,2113.32,-0.002144,-,-0.000846,-0.002544,0.015463,-0.002144,0.016669,0.140677,0.214531,0.200402,2026-06-26,Hebdomadaire
MA0000040859,4085,CDG OBLIG PREMIUM,CDG CAPITAL GESTION,FCP,OMLT,[2  6[,80% MBI MT + 20% MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,455370581.8,1839.69,-0.007547,-,0.001944,-0.00139,0.015965,-0.007547,0.00189,0.11173,0.199183,0.144598,2026-06-26,Hebdomadaire
MA0000040941,4094,RMA RENDEMENT PLUS,RMA ASSET MANAGEMENT,FCP,OMLT,]4  8],MBI MLT,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,3691436527.59,160.59,-0.005142,-,0.004692,0,0.019425,-0.005142,0.002497,0.107492,0.19862,0.135666,2026-06-26,Hebdomadaire
MA0000040958,4095,RMA MULTISTRATEGIES,RMA ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,2222347946.09,198.07,-0.015752,-,-0.008063,-0.020232,0.040885,-0.015752,-0.049139,0.302607,0.450395,0.375066,2026-06-26,Hebdomadaire
MA0000040966,4096,RMA PERFORMANCE,RMA ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,1228388839.13,294.85,0.006383,-,-0.00954,-0.021147,0.049288,0.006383,-0.035741,0.354793,0.483177,0.402971,2026-06-26,Hebdomadaire
MA0000040974,4097,FORCE MUTUELLE,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,CDG,CDG CAPITAL GESTION,1324293927.68,1620.21,-0.010529,-,0.00144,-0.004332,0.01102,-0.010529,-0.002309,0.099051,0.180489,0.081743,2026-06-26,Hebdomadaire
MA0000040982,4098,CDG CITOYENNETE,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.015,0.01,CDG CAPITAL,CDG CAPITAL GESTION,1131077.45,1468.93,0.000116,-,0.000736,-0.000762,0.00713,0.000116,0.002388,0.046656,0.095742,0.030553,2026-06-26,Hebdomadaire
MA0000040990,4099,AL IJTIMAI SERENITE,CDG CAPITAL GESTION,FCP,OMLT,"[1,1  7[",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,CDG CAPITAL GESTION,216452739.63,2029.87,-0.008538,-,0.001653,-0.00306,0.012374,-0.008538,-0.002786,0.116884,0.212123,0.099831,2026-06-26,Hebdomadaire
MA0000041006,4100,FCP ALPHA DYNAMIC FUND,RED MED ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CREDIT DU MAROC,RED MED ASSET MANAGEMENT,1487415618.42,261.77,-0.076356,-,-0.014976,-0.035767,0.024219,-0.076356,-0.099394,0.407366,0.741998,0.700799,2026-06-26,Hebdomadaire
MA0000041014,4101,FCP ALPHA INCOME FUND,RED MED ASSET MANAGEMENT,FCP,OMLT,"[1,5  5,5[",MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.012,CDM,RED MED ASSET MANAGEMENT,2501097126.07,162.07,-0.00911,-,0.000741,-0.004423,0.010223,-0.00911,-0.002032,0.097292,0.184289,0.11811,2026-06-26,Hebdomadaire
MA0000041022,4102,FCP ALPHA MONETAIRE,RED MED ASSET MANAGEMENT,FCP,MONÉTAIRE,"<0,5",MBI MONETAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.008,CDM,RED MED ASSET MANAGEMENT,1814716805.02,153.77,0.012244,-,0.000455,0.001302,0.006809,0.012244,0.024177,0.05546,0.090335,0.136427,2026-06-26,Hebdomadaire
MA0000041030,4103,DAR AD-DAMANE FUND,CDG CAPITAL GESTION,FCP,OMLT,[3  7[,MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,BCP,CDG CAPITAL GESTION,597811.01,1850.9,0.005432,-,0.00073,-0.000583,0.012306,0.005432,0.011222,0.057554,0.098809,0.098685,2026-06-26,Hebdomadaire
MA0000041048,4104,CDG SMALL & MID CAP,CDG CAPITAL GESTION,FCP,ACTIONS,-,95% MASI FLOTTANT + 5% MSCI Europe Small Cap.,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1018907062.48,2542.43,-0.085625,-,-0.013545,-0.023907,0.023865,-0.085625,-0.084096,0.244654,0.428588,0.34214,2026-06-26,Hebdomadaire
MA0000041089,4108,RMA DIVERSIFIE,RMA ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,474663135.59,221.91,-0.039933,-,-0.006358,-0.018141,0.032092,-0.039933,-0.028415,0.340765,0.452005,0.475465,2026-06-26,Hebdomadaire
MA0000041097,4109,RMA TRESO PLUS,RMA ASSET MANAGEMENT,FCP,MONÉTAIRE,"< 0,5",TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,BANK OF AFRICA,RMA ASSET MANAGEMENT,143030082.75,102.71,0.037265,-,0.00039,0.001365,0.007949,0.037265,0.048382,0.107147,0.191255,0.324778,2026-06-26,Hebdomadaire
MA0000041113,4111,CMR ASHOUM,CDG CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1196667909.73,2718.16,-0.082348,-,-0.009933,-0.019253,0.023673,-0.082348,-0.078637,0.308733,0.533206,0.521977,2026-06-26,Hebdomadaire
MA0000041121,4112,FCP IRGAM MONETAIRE PLUS,IRG ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,272310841.21,148.95,0.007099,-,0.00047,0.000739,0.005807,0.007099,0.017766,0.038196,0.071429,0.108506,2026-06-26,Hebdomadaire
MA0000041139,4113,FCP ATTIJARI GOLD,WAFA GESTION,FCP,CONTRACTUEL,-,LONDON GOLD FIXING (USD),HEBDOMADAIRE,FGP,CAPITALISANT,0.015,0.02,0.02,ATTIJARIWAFA BANK,WAFA GESTION,239870520.63,2413.35,-0.076869,-,-0.013199,-0.065694,-0.094435,-0.076869,0.281298,0.630411,0.990375,1.362601,2026-06-26,Hebdomadaire
MA0000041154,4115,CDG OBLIG SÉCURITÉ,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1261128861.93,1701.15,0.012692,-,0.000565,0.001265,0.009105,0.012692,0.025561,0.060276,0.101289,0.140754,2026-06-26,Hebdomadaire
MA0000041162,4116,AL BARID TRESORERIE,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"<=0,5",50% TMP + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,AL BARID BANK,651317.56,748.23,0.008546,-,0.000348,0.001164,0.004363,0.008546,0.01641,0.037407,0.194874,0.234214,2026-06-26,Hebdomadaire
MA0000041170,4117,AL BARID ISTITMAR,CDG CAPITAL GESTION,FCP,OMLT,[1.1  5.1[,MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,AL BARID BANK,1989481623.54,149.89,0.001002,-,0.00147,0.000668,0.014141,0.001002,0.012497,0.088289,0.151406,0.142977,2026-06-26,Hebdomadaire
MA0000041188,4118,SANAD PERFORMANCE,CDG CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,197967458.93,973.11,-0.067091,-,-0.002675,-0.00987,0.009063,-0.067091,-0.051353,0.149834,0.292882,0.213439,2026-06-26,Hebdomadaire
MA0000041196,4119,CDG SERENITE,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"<=0,5",60% TMP + 40% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,545986.78,1344.7,0.008982,-,0.00035,0.001214,0.00458,0.008982,0.017148,0.038691,0.066757,0.096792,2026-06-26,Hebdomadaire
MA0000041238,4123,RMA RENDEMENT CT,RMA ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.02,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,1227783.18,122.78,0.009289,-,0.000326,0.000815,0.005981,0.009289,0.018161,0.043515,0.072595,0.096936,2026-06-26,Hebdomadaire
MA0000041246,4124,RMA RENDEMENT MT,RMA ASSET MANAGEMENT,FCP,OMLT,"]1,1 5,1]",MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.02,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,121640354.01,136.1,0.007476,-,0.000588,0.000515,0.010919,0.007476,0.017266,0.073429,0.126003,0.134639,2026-06-26,Hebdomadaire
MA0000041253,4125,RMA CORPORATE BOND,RMA ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.02,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,3270602.06,1527.6,0.035233,-,0.000301,0.000891,0.00827,0.035233,0.045135,0.101132,0.186356,0.342603,2026-06-26,Hebdomadaire
MA0000041261,4126,FCP ALPHA SECURE FUND,RED MED ASSET MANAGEMENT,FCP,OMLT,[2   6[,MBI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BCP,RED MED ASSET MANAGEMENT,2469382922.65,1444.65,-0.009482,-,0.000901,-0.002809,0.009623,-0.009482,-0.003552,0.085224,0.169388,0.166762,2026-06-26,Hebdomadaire
MA0000041279,4127,CIMR CASH DYNAMIQUE,WAFA GESTION,FCP,MONÉTAIRE,"> 0,5",TMP,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,1896654049.02,181.61,0.011417,-,0.000441,0.001378,0.006261,0.011417,0.022061,0.050315,0.082494,0.116569,2026-06-26,Hebdomadaire
MA0000041287,4128,SANAD SERENITY,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   10]",MBI CLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1327476271.43,21055.52,-0.013177,-,0.001978,-0.001486,0.010467,-0.013177,-0.002556,0.096534,0.199342,0.141719,2026-06-26,Hebdomadaire
MA0000041295,4129,CDG OPTIMUM,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"]0  0,5[",50% TMP + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,34056458.0,3057.95,0.01109,-,0.000432,0.001454,0.006236,0.01109,0.021578,0.049861,0.081144,0.118044,2026-06-26,Hebdomadaire
MA0000041303,4130,CDM MONETAIRE PLUS,WAFA GESTION,FCP,MONÉTAIRE,"]0  0,5]",TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0065,CDM,WAFA GESTION,2940249957.17,1278.7,0.012206,-,0.000415,0.001418,0.006367,0.012206,0.023976,0.05512,0.090436,0.13533,2026-06-26,Hebdomadaire
MA0000041311,4131,FCP CAM MONÉTAIRE,MAROGEST,FCP,MONÉTAIRE,"]0  0,5]",30% MBI CT + 70% TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,CDG,MAROGEST,2738345919.04,141.97,0.011975,-,0.000423,0.00134,0.006451,0.011975,0.023871,0.054598,0.088727,0.131145,2026-06-26,Hebdomadaire
